000729|22 8 11 6 12 4 11 5 10 21 3 3 15 4 13 4 10 13 17 18
000730|22 6 14 1 15 4 13 2 10 4 10 15 7 17 8 7 8 12 5 16 9 8 5 10 3 13 8 18 20
000731|21 11 14 5 16 6 13 1 11 3 13 8 20 25 6 12 2 18 6 12 8 10 14 6 5 15 6 9 23 6 13 16 5 12 28 17
000732|22 10 13 5 16 1 15 3 19 11 9 3 15 15 5 11 2 14 10 20 20
000733|24 4 16 2 17 4 17 8 14 4 15 9 12 9 19 20
000734|24 3 11 6 14 5 16 3 6 13 3 10 2 15 7 15 3 13 7 12 6 11 6 18 21
000735|21 4 12 3 21 5 5 13 5 12 1 12 7 9 12 9 7 16 7 10 13 17 8 18 19
000736|22 12 8 6 11 9 10 24 9 17 23 9 14 13 3 14 2 11 1 12 11 18 19
000737|24 13 20 14 7 12 4 12 6 23 23 16 17 25 5 9 6 11 8 17 14 5 9 9 13 2 12 14 4 13 9 11 8 16 19
000738|22 3 10 17 7 23 12 15 9 14 8 12 5 12 8 13 8 12 5 10 6 11 6 12 3 11 4 13 3 19 14 7 18 10 11 2 12 5 10 8 12 4 20 18
000739|23 12 4 13 2 14 9 16 5 14 9 12 6 8 16 10 22 19
000740|22 4 15 10 8 4 7 7 13 10 16 8 14 2 11 6 10 5 10 7 15 11 13 20
000741|21 10 9 5 9 15 6 18 25 20 3 13 3 14 4 20 12 9 4 12 2 14 20 18 4 10 4 20 4 4 15 8 11 7 19 3 4 12 13 10 17 19
000742|22 5 15 2 14 6 21 3 3 12 7 11 7 12 3 19 10 9 8 7 15 28 14 7 12 18 3 16 2 12 7 14 3 23 19
000743|23 9 12 6 14 8 17 13 7 8 6 7 5 15 15 12 20 3 20 7 10 6 9 15 2 14 9 18 18
000744|21 10 11 24 9 11 20 4 7 5 7 5 11 7 8 5 11 10 9 4 18 19
000745|23 11 12 13 17 4 8 8 6 8 10 15 2 17 22 6 10 6 17 7 11 5 10 6 14 6 9 9 13 27 18
000746|24 9 6 15 8 17 11 3 9 16 4 15 6 20 5 13 4 10 5 12 3 10 9 17 19
000747|23 13 13 7 21 8 9 7 12 3 14 8 9 19 2 20 13 8 12 5 12 4 10 9 6 14 8 12 5 21 19
000748|21 11 19 10 16 3 14 3 13 7 11 6 15 9 13 11 12 16 8 17 9 18 3 24 20
000749|24 17 3 17 1 16 7 18 15 6 12 8 11 27 15 2 9 17 7 14 3 11 4 13 6 14 7 9 14 5 12 3 19 19
000750|21 7 13 12 6 21 10 10 2 11 4 10 2 12 3 14 2 13 16 15 2 21 32 10 12 19 7 10 4 11 2 9 11 14 6 6 6 12 13 6 8 4 14 5 23 17
000751|24 16 20 6 14 3 13 3 16 16 4 9 5 15 12 6 17 6 15 3 16 23 10 12 4 17 9 15 2 13 2 8 8 12 8 8 6 12 22 16
000752|23 3 15 8 14 5 20 6 10 7 9 9 15 9 16 19 7 13 5 10 6 9 6 13 6 18 3 11 4 13 9 19 17 13 19 11 11 4 12 4 11 4 18 17
000753|25 10 19 8 9 16 5 14 12 15 25 4 12 3 16 10 12 18 15 20 3 22 16
000754|21 4 15 9 17 7 13 18 5 16 2 14 10 12 23 15 8 13 7 18 7 12 6 14 8 11 6 19 25 5 14 22 12 11 7 11 9 14 4 25 17
000755|22 11 15 20 12 16 19 4 17 7 9 4 11 4 12 4 24 19
000756|22 3 14 22 5 11 3 10 4 13 6 19 20 11 16 23 7 10 17 3 11 7 18 39 13 8 9 3 12 7 19 12 12 19 15 15 15 8 12 2 21 18
000757|21 3 18 17 9 11 6 12 5 7 9 10 14 3 21 19
000758|23 6 17 4 13 18 8 19 6 11 4 11 5 12 15 7 11 7 18 20
000759|23 13 15 1 11 16 10 10 2 10 7 16 9 3 10 15 8 21 19
000760|23 9 15 9 18 3 13 6 8 10 13 22 4 9 3 6 21 5 13 4 19 20
000761|21 5 13 7 13 6 18 7 10 16 10 9 18 3 4 14 17 6 15 6 24 15
000762|23 17 21 7 14 17 4 14 7 18 6 11 10 3 11 9 9 2 13 7 17 3 7 11 4 9 10 16 2 14 2 13 9 18 18
000763|19 11 8 17 7 10 3 13 21 5 7 11 4 14 19 12 5 12 21 19
000764|23 12 12 2 13 11 21 7 9 7 6 9 8 10 2 13 5 10 4 13 9 17 15 8 7 7 16 6 12 14 13 10 9 10 19 17
000765|23 4 17 28 7 15 3 18 8 10 2 11 7 12 11 7 2 13 10 19 20
000766|24 16 9 10 4 13 4 12 5 12 8 6 6 11 24 1 9 5 9 12 4 7 17 4 23 18
000767|17 8 15 7 18 18 13 4 10 4 5 3 16 6 20 19
000768|22 6 12 7 13 8 10 6 12 18 1 11 4 10 5 12 3 17 2 21 18
000769|23 6 15 22 3 15 2 9 4 9 4 14 16 4 19 19
000770|23 12 10 18 3 13 6 13 17 5 13 10 21 12 4 15 8 14 13 20 3 15 6 15 2 26 19
000771|23 7 12 4 16 14 5 11 9 13 23 6 8 5 8 8 14 9 17 21
000772|25 7 14 4 17 5 13 3 12 25 10 8 11 8 13 14 7 8 4 20 35 9 9 6 15 2 17 2 19 4 9 12 5 19 8 11 5 13 7 11 5 17 19
000773|21 8 12 7 9 15 21 5 13 5 12 12 3 14 21 5 14 5 14 9 15 21
000774|22 6 11 9 8 14 12 14 4 13 2 9 3 21 20
000775|21 9 14 19 16 15 10 7 20 10 10 17 7 9 23 18
000776|22 11 14 8 16 6 13 1 10 15 20 4 19 19
000777|22 3 15 7 18 4 11 8 8 2 13 8 18 9 17 8 11 9 7 6 10 19 22 19
000778|22 5 17 5 18 14 3 13 7 14 6 9 5 9 2 8 17 9 22 20
000779|21 4 16 4 8 23 2 13 2 5 10 2 10 4 8 3 10 5 24 20
000780|23 6 12 18 3 11 1 16 9 16 5 4 10 18 4 12 5 12 17 23 20
000781|24 10 13 9 17 20 3 11 4 15 4 14 4 9 5 17 19
000782|20 7 15 7 10 4 14 8 20 7 4 12 3 4 17 9 12 7 13 7 6 3 13 2 18 1 10 2 5 9 13 6 10 7 14 2 21 20
000783|23 6 13 5 14 6 8 28 5 10 4 12 7 16 5 11 17 2 13 7 14 6 19 19
000784|24 10 14 4 14 6 12 7 18 10 15 3 14 10 24 19
000785|24 12 6 13 6 13 22 10 5 15 2 12 13 4 17 6 13 3 8 6 10 8 22 18
000786|22 5 12 4 19 6 14 23 3 13 6 10 6 9 3 6 8 10 16 5 14 3 11 12 15 3 15 10 21 28 4 13 19 6 8 4 14 3 13 9 11 5 21 19
000787|24 17 4 19 11 10 3 9 6 15 3 20 4 12 19 4 9 4 20 17
000788|24 14 6 7 17 8 14 6 9 3 5 7 13 6 15 7 9 8 12 4 18 18
000789|24 15 18 6 8 20 4 19 10 3 14 3 17 5 10 7 10 6 12 11 18 20
000790|23 4 11 25 11 10 13 7 11 4 10 18 23 12 3 11 25 6 11 4 12 13 6 11 12 23 19
000791|22 2 14 4 17 4 13 9 7 20 6 16 8 2 11 4 5 11 3 13 7 18 19
000792|24 18 23 6 14 1 9 15 5 14 7 16 15 5 14 2 11 8 12 9 10 7 7 6 14 6 24 20
000793|23 15 16 8 20 19 5 13 3 10 2 6 16 7 9 6 12 22 9 7 8 12 4 8 9 12 6 23 16
000794|22 9 9 13 7 11 11 14 1 7 3 14 5 12 4 8 1 6 5 15 10 9 5 24 20
000795|24 14 8 8 1 7 3 11 6 14 8 8 12 5 7 1 7 5 12 20 3 17 19
000796|23 4 18 4 13 17 3 15 6 19 8 12 8 13 4 15 8 9 6 8 6 13 7 20 17
000797|22 10 10 16 15 7 18 7 13 12 4 20 3 12 5 13 3 5 15 8 21 19
000798|22 5 14 5 22 7 13 8 13 7 9 5 9 13 7 19 23 7 12 6 12 3 9 2 14 4 19 2 5 14 7 11 4 15 6 19 17
000799|21 4 14 8 15 20 5 18 6 14 8 10 15 7 6 5 21 11 12 2 8 5 11 3 20 19
000800|21 4 14 7 16 6 7 12 10 16 17 11 5 13 8 20 20
000801|23 21 2 17 10 11 20 8 15 5 9 17 8 12 6 12 4 13 3 13 1 5 8 14 7 22 16
000802|22 6 16 8 14 2 18 3 18 10 9 6 12 4 12 8 18 19
000803|22 6 15 18 7 10 2 18 10 9 3 13 9 12 2 8 7 9 4 9 5 17 19
000804|24 19 5 17 2 21 4 14 5 13 8 10 5 12 15 8 23 17
000805|24 16 16 8 17 5 11 7 7 1 7 18 7 21 27 7 13 7 24 5 24 4 13 7 10 7 7 8 13 2 13 6 17 19 8 12 4 14 21 9 11 3 12 17 23 11 4 16 3 8 7 10 6 19 18
000806|23 22 21 4 9 17 3 14 6 13 4 17 6 10 4 12 4 15 21 30 4 15 6 14 4 10 4 12 1 14 3 13 9 11 21 19
000807|24 20 8 12 2 11 9 11 9 17 10 15 3 13 6 9 4 8 3 6 7 13 4 8 4 15 20 7 4 13 4 14 2 13 3 21 19
000808|23 10 16 19 4 18 3 24 5 4 13 18 8 14 7 21 20
000809|20 12 15 4 18 3 14 9 6 9 22 9 5 5 10 12 5 10 3 15 5 21 21
000810|21 6 13 3 14 2 20 9 12 3 16 5 12 4 9 3 12 6 12 18 10 15 18
000811|24 2 12 2 14 11 4 13 18 5 19 19
000812|23 3 11 6 12 17 5 13 4 7 17 6 24 18
000813|23 4 13 9 14 15 10 6 13 3 10 7 6 6 10 15 7 9 11 19 18
000814|24 6 18 4 12 7 13 9 21 4 11 9 9 16 3 14 8 20 21
000815|24 10 14 3 13 4 10 8 10 5 19 4 6 15 5 11 6 16 8 19 25 4 9 5 12 2 17 7 17 11 4 10 4 15 3 9 6 12 20 20
000816|23 14 6 18 18 8 13 4 10 18 3 19 15 4 14 5 14 3 14 6 17 11 4 12 15 3 15 4 13 4 10 8 23 15
000817|23 4 16 2 15 3 10 3 13 1 5 8 11 6 13 6 17 9 4 13 7 9 5 11 9 19 20
000818|20 10 9 1 8 18 4 16 15 3 12 9 10 11 19 21 10 16 7 10 5 9 15 2 14 10 17 19
000819|21 3 17 1 15 7 14 7 20 12 10 3 12 4 28 10 9 9 2 14 18 5 14 4 18 18
000820|23 12 12 6 12 8 12 2 14 2 12 1 6 6 14 7 19 25 15 4 16 4 24 16 4 16 4 9 5 10 4 17 21
000821|23 5 12 5 15 15 15 24 14 6 16 6 12 11 19 20
000822|24 11 8 4 13 4 20 6 11 7 12 3 14 1 14 10 7 21 3 14 20
000823|22 9 10 9 11 4 16 3 16 5 16 2 10 3 12 4 12 19 6 10 7 13 3 18 19
000824|24 17 9 9 13 8 11 16 8 19 8 4 9 3 14 4 14 5 11 6 7 11 7 10 19 8 21 18
000825|22 7 16 4 12 9 11 8 11 1 12 9 6 5 9 10 10 4 15 6 17 29 8 12 6 14 4 13 6 10 6 11 9 20 5 13 7 7 3 13 4 11 4 18 19
000826|22 7 13 7 11 3 19 20 7 7 14 2 13 3 18 5 13 2 17 18 7 10 17 9 11 2 11 2 6 4 9 11 8 12 4 23 19
000827|21 5 13 7 20 16 15 9 9 8 8 14 15 5 15 19 4 8 5 21 17 10 9 13 5 14 8 19 19
000828|22 6 15 9 12 13 8 9 2 18 2 5 12 5 14 2 7 7 15 3 26 18
000829|21 4 14 6 11 18 25 10 12 14 5 14 3 22 4 13 3 6 3 15 6 25 20
000830|24 16 18 3 10 3 5 4 15 7 18 8 4 14 6 11 8 14 10 15 20
000831|22 8 13 6 15 2 20 19 13 8 20 15 8 8 14 6 13 3 26 19
000832|23 12 13 3 17 5 13 6 14 6 10 3 9 3 13 9 22 19
000833|23 3 10 14 5 12 7 8 5 13 24 12 12 6 15 13 10 16 19
000834|23 10 11 5 19 21 3 13 3 13 6 8 1 15 26 4 16 3 11 5 8 5 3 3 14 6 13 5 17 19 2 14 16 6 9 4 9 3 13 2 21 18
000835|21 6 17 23 4 7 20 8 15 7 8 4 9 3 14 3 22 18
000836|22 11 17 2 21 4 9 7 11 5 14 7 12 8 6 4 22 20
000837|24 19 10 12 4 13 6 18 5 9 15 6 9 6 12 8 12 6 18 20
000838|22 8 11 7 9 7 9 5 21 18 3 16 1 8 5 12 2 13 18 4 26 16
000839|24 12 10 7 18 9 10 5 22 4 14 8 9 4 12 4 25 28 15 4 15 4 12 8 13 19 5 14 8 10 2 12 2 15 7 19 20
000840|24 18 9 16 4 18 5 11 6 11 6 15 3 21 6 13 7 9 18 5 21 16
000841|22 7 11 23 19 19 4 9 9 22 3 19 6 11 5 14 5 17 19
000842|22 7 13 6 11 1 7 26 7 11 6 14 17 7 5 5 12 3 14 4 15 15 5 11 3 11 2 18 19 4 8 20 16 21
000843|22 3 13 5 13 7 20 3 10 16 1 13 3 11 9 12 13 11 5 17 5 13 4 11 19
000844|24 12 8 12 3 20 4 13 6 8 17 7 21 10 8 11 5 14 5 14 19 16 9 17 1 19 19
000845|23 14 7 12 5 17 6 14 2 9 6 11 3 21 12 14 1 13 5 13 6 21 19
000846|23 18 7 14 7 24 6 12 3 14 5 14 3 15 5 10 1 6 6 17 3 21 19
000847|24 15 6 15 9 11 4 9 7 20 5 3 10 4 14 2 22 18
000848|24 12 6 13 15 8 18 11 11 14 3 15 4 7 3 11 23 17
000849|21 11 14 3 16 5 14 9 11 1 15 2 20 14 18 5 16 9 8 4 10 3 16 8 18 18
000850|21 8 10 17 7 18 20 7 14 2 13 8 7 7 7 4 15 7 12 5 10 12 4 11 16 25 18
000851|21 7 10 8 15 5 15 4 12 20 8 13 4 14 1 11 16 3 17 4 22 4 4 13 9 13 2 15 14 24 18
000852|22 8 12 6 15 22 16 8 12 5 11 15 17 27 10 8 13 6 9 4 11 8 16 11 14 6 8 7 15 2 18 3 11 8 12 7 13 20 19
000853|22 6 12 7 13 2 19 4 16 8 14 4 14 3 12 7 9 4 7 4 13 20 11 13 3 15 6 9 4 8 10 15 8 15 21
000854|21 8 14 8 17 10 12 6 11 7 10 9 11 7 19 8 15 13 6 8 19 5 19 16
000855|23 4 13 7 13 1 6 7 13 4 19 13 13 7 8 4 10 16 15 16 7 15 3 19 18
000856|23 4 12 3 12 10 5 8 6 15 3 23 8 11 17 6 10 1 10 6 14 6 17 24 8 11 5 15 5 14 7 14 3 20 6 2 12 5 12 4 14 3 19 5 3 10 7 6 3 13 4 20 16
000857|23 3 13 19 4 11 8 13 3 17 21 11 6 17 9 7 4 13 5 12 1 7 6 14 16 5 11 23 20
000858|22 8 14 6 19 7 9 6 8 3 14 6 13 9 9 4 9 8 23 18
000859|23 6 13 6 10 15 6 19 8 7 5 16 5 9 3 17 2 17 18
000860|23 10 9 8 20 17 15 6 11 9 20 2 4 15 6 13 11 9 6 14 6 12 6 19 19
000861|23 6 19 2 18 10 4 11 11 6 14 8 14 3 16 19
000862|22 12 19 19 25 3 10 4 10 5 11 3 7 11 14 9 6 24 3 13 5 13 3 11 10 20 17
000863|21 12 14 4 15 7 12 9 17 7 11 5 10 6 12 5 9 6 13 3 13 3 25 19
000864|23 12 20 7 17 9 7 10 15 4 8 7 14 2 14 15 13 3 10 16 9 14 20 16
000865|23 13 4 14 2 16 1 12 7 12 6 9 5 17 7 5 5 13 4 12 9 16 7 7 16 3 19 5 13 5 13 2 12 4 12 2 19 19
000866|21 9 10 13 3 13 7 18 24 10 12 7 11 6 9 13 11 18 5 4 15 1 8 3 10 1 15 8 8 3 9 3 14 5 17 7 13 6 9 13 2 13 9 22 16
000867|21 9 14 4 10 3 17 6 9 6 12 2 18 3 19 8 12 6 17 12 10 5 9 10 10 22 3 10 18 21 20
000868|23 20 6 15 14 2 7 8 15 6 14 3 3 14 4 14 10 11 12 7 14 9 16 19
000869|21 12 14 1 18 7 7 5 14 6 14 9 8 17 5 20 4 15 2 14 5 19 20
000870|23 7 13 3 15 9 12 1 12 6 6 15 5 12 15 5 10 2 9 17 5 16 10 12 6 11 3 14 3 17 20
000871|22 3 14 7 13 4 13 5 15 2 13 7 9 7 7 6 16 18 6 9 6 9 6 16 7 11 7 13 16 9 10 5 13 4 21 17
000872|23 18 7 15 5 14 7 14 7 7 8 3 10 3 15 16 3 11 9 8 4 16 6 14 19
000873|22 4 14 3 11 3 14 1 15 3 10 7 12 17 19 9 4 6 19 18
000874|18 6 13 3 7 6 17 7 10 10 8 14 16 6 10 7 11 2 11 21 19
000875|23 12 17 10 10 1 14 7 19 4 17 20 8 9 5 12 4 14 3 10 4 23 30 13 2 10 19 4 11 12 8 3 11 8 8 15 4 19 19
000876|24 14 8 10 3 15 6 17 6 7 6 8 8 13 6 24 18
000877|22 8 16 6 15 10 7 13 4 14 2 10 7 18 12 10 10 3 17 6 19 9 10 2 8 5 8 2 9 4 13 4 22 17
000878|21 7 11 3 19 9 11 5 13 20 4 20 6 13 6 6 3 12 9 9 14 4 14 7 17 20
000879|23 3 11 5 11 9 14 17 6 9 5 13 4 9 4 18 6 4 18 3 12 4 13 6 8 7 11 4 16 28 5 13 20 6 10 10 4 7 15 6 12 7 18 17
000880|23 20 7 11 3 14 3 22 14 6 10 4 8 5 14 4 21 3 15 4 12 13 7 21 16
000881|24 17 7 13 5 17 8 11 12 5 14 10 21 20
000882|22 6 12 4 17 4 15 6 11 17 8 8 4 12 26 19
000883|23 4 13 2 7 19 7 18 5 12 6 12 5 15 3 14 20
000884|23 4 13 11 17 7 13 3 8 4 12 9 11 7 11 3 13 7 10 23 25 12 4 15 4 16 4 12 16 8 9 5 10 15 5 20 16
000885|18 6 16 6 12 2 16 8 22 2 6 12 7 5 3 13 10 19 4 10 7 13 17 4 12 1 13 3 11 9 13 15 19
000886|21 9 11 7 15 9 9 8 19 6 5 11 7 9 5 10 2 13 18 16 4 14 4 19 19
000887|23 4 14 3 6 3 13 8 13 9 16 8 13 6 14 6 9 6 9 8 11 6 16 21 16
000888|20 10 10 12 21 3 15 7 7 1 7 9 11 5 10 8 11 5 15 5 12 4 15 4 17 7 12 1 14 5 17 19
000889|21 4 17 2 16 10 11 3 15 3 17 26 6 15 4 11 19 3 18 18
000890|24 16 8 14 5 19 5 12 4 7 2 12 6 13 7 14 24 8 12 6 12 3 15 7 5 9 5 11 7 12 4 16 9 11 6 12 7 18 19
000891|24 9 13 3 20 7 9 4 9 16 24 9 9 2 14 6 9 9 17 3 14 20
000892|21 5 12 16 7 15 7 11 5 10 26 22 9 10 13 6 15 7 11 3 16 9 8 1 11 8 8 1 13 5 9 15 5 15 18
000893|24 14 19 11 4 22 18 12 4 13 5 17 5 13 3 14 6 10 4 11 3 13 6 19 38 12 2 21 18 13 4 12 5 16 3 12 8 9 1 7 4 12 7 19 20
000894|22 12 10 23 6 16 8 8 12 9 10 5 13 18 7 8 5 16 9 9 13 8 10 28 18
000895|20 5 13 10 15 10 11 3 13 6 10 3 11 9 21 10 7 10 10 8 27 17
000896|24 10 12 6 20 4 12 10 9 5 14 4 20 17 3 15 9 12 3 8 2 5 16 3 18 6 18 17
000897|23 21 4 9 4 16 4 22 14 6 12 4 16 14 9 13 8 9 8 11 8 16 20
000898|22 5 12 4 12 5 12 7 18 6 2 15 5 12 3 15 4 14 3 15 4 17 6 8 10 11 3 14 4 11 2 13 6 3 13 4 20 5 9 3 11 18 4 9 7 12 7 14 6 7 9 13 25 18
000899|23 4 13 21 4 10 4 24 19 4 14 4 16 14 5 14 9 17 4 14 4 14 9 10 8 5 4 21 18
000900|24 15 17 5 12 5 19 5 14 6 11 5 11 6 21 23 7 12 18 10 11 2 14 11 11 5 10 9 12 8 17 20
000901|24 10 8 25 8 7 11 15 8 10 3 11 4 8 27 4 7 8 6 14 23 8 11 3 13 6 15 5 10 17 8 18 19
000902|22 4 15 9 14 3 12 17 2 4 19 23 5 9 16 3 14 3 23 25 9 5 14 5 13 6 8 17 4 21 3 4 11 14 8 12 7 17 18
000903|24 12 7 13 4 18 2 20 6 3 9 11 5 12 5 11 2 13 3 16 8 9 6 8 5 11 25 18
000904|22 6 14 5 14 6 19 6 14 10 13 21 3 11 6 11 6 9 7 10 19 3 19 20
000905|24 9 9 17 3 15 6 14 17 4 10 5 12 7 12 5 18 19
000906|18 7 15 18 4 10 6 16 6 17 8 10 13 6 14 16 3 20 19
000907|20 8 16 5 11 6 10 3 13 7 16 6 12 5 18 1 16 7 6 8 14 5 12 1 7 5 11 6 10 4 12 6 20 4 10 7 11 6 27 16
000908|20 13 12 22 6 22 24 8 17 26 4 15 4 12 1 4 5 15 4 14 7 14 9 9 4 18 4 14 19
000909|22 9 7 10 21 8 15 5 18 11 8 7 13 3 14 2 11 9 13 7 22 19
000910|23 7 17 5 10 9 9 4 16 16 2 11 6 11 11 9 13 3 14 3 21 18
000911|22 6 18 17 13 10 12 3 16 8 12 1 13 1 8 5 15 9 13 3 19 26 5 11 4 13 6 20 16 11 5 11 6 14 2 12 8 13 7 10 1 9 7 11 6 11 3 8 6 17 15
000912|21 8 9 5 13 7 20 2 4 12 14 7 12 6 11 8 11 4 16 8 12 8 11 4 18 19
000913|22 10 13 2 14 7 17 11 13 12 4 14 6 16 4 8 15 4 7 7 8 15 15 6 13 6 21 17
000914|23 15 5 15 18 4 3 13 14 25 19
000915|21 4 15 4 14 18 6 24 7 16 4 13 5 9 14 9 9 8 22 19
000916|24 19 2 15 6 13 4 12 6 9 1 6 14 3 7 3 13 4 21 10 15 6 11 2 16 1 20 8 3 13 5 8 3 17 8 20 7 5 14 13 19 8 19 18
000917|24 16 4 12 3 13 3 13 25 10 19 10 12 7 14 2 17 3 25 14
000918|22 3 15 5 13 5 11 8 12 19 10 7 21 20
000919|20 6 17 20 8 14 8 23 4 8 8 8 6 15 4 21 20
000920|23 20 4 21 7 11 16 5 16 7 17 6 9 10 8 10 3 10 2 4 6 16 7 24 19
000921|24 9 11 6 18 17 3 14 3 15 6 14 11 9 4 12 10 8 6 21 21 6 13 12 12 15 20
000922|20 12 13 4 17 7 14 3 16 11 15 3 12 3 8 3 12 9 14 6 10 12 2 10 4 6 6 15 29 14 7 20 6 13 6 6 6 16 9 21 19
000923|22 7 16 7 20 8 13 7 11 16 3 15 4 24 3 12 6 13 8 10 9 14 4 13 19
000924|23 10 14 7 13 8 9 5 12 8 13 4 21 6 10 15 3 12 4 12 9 10 5 17 20
000925|23 8 13 3 12 8 12 2 12 3 13 4 9 4 11 8 9 18 8 6 4 13 2 23 4 13 4 13 7 12 8 13 6 17 17
000926|24 12 7 9 6 15 12 10 3 9 9 12 6 10 6 12 5 18 24 10 4 9 8 11 7 18 23 8 10 17 3 19 11 11 3 11 10 11 20 20
000927|16 9 12 5 19 6 9 4 10 6 17 6 11 9 8 18 8 11 3 12 5 14 3 17 9 6 6 9 5 17 21 3 12 4 21 6 10 4 8 3 21 16
000928|23 20 7 10 4 11 12 12 9 7 5 14 6 16 19 12 3 14 3 4 6 3 12 10 16 3 4 15 6 13 3 10 5 13 3 25 16
000929|22 7 13 19 7 8 3 11 8 9 3 12 5 6 4 16 8 5 4 21 19
000930|22 6 8 18 28 3 19 29 7 21 12 21 10 4 22 25 3 13 17 27 7 3 14 7 14 3 24 16
000931|21 11 11 5 18 9 14 15 2 12 3 13 5 18 8 9 14 1 12 6 13 6 18 19
000932|22 13 17 18 6 13 16 7 21 14 10 12 5 18 7 8 6 9 21 3 18 17 9 12 7 13 3 14 7 12 6 18 20
000933|21 9 10 4 16 8 15 8 8 4 18 21 3 11 5 11 6 8 12 7 11 5 11 10 9 5 11 8 11 1 7 7 9 7 14 12 8 14 7 12 6 11 20 3 20 19
000934|24 19 6 12 2 13 3 18 10 9 11 5 8 3 15 1 14 10 11 4 14 4 12 3 10 1 6 19 3 18 20
000935|22 8 18 9 8 8 18 6 14 3 10 14 4 13 14 9 25 19
000936|23 17 13 19 2 15 6 12 6 17 6 11 6 11 4 28 28 13 12 14 1 6 7 13 5 18 19 3 12 4 21 20
000937|24 15 4 21 15 5 9 4 9 3 14 7 14 7 10 6 11 6 10 6 12 4 9 1 5 4 16 8 19 20
000938|24 14 16 3 11 5 12 25 13 10 14 7 9 4 9 2 14 4 20 13 12 10 16 4 15 10 11 3 16 9 9 26 20
000939|24 11 17 21 9 11 23 7 12 4 11 5 13 10 22 16 15 4 20 4 10 9 10 8 19 17
000940|24 21 15 6 17 5 13 3 10 15 18 5 13 5 10 18 5 13 6 19 5 12 6 12 4 16 9 9 4 13 20
000941|23 2 13 7 13 8 6 5 22 17 6 10 13 7 16 5 15 2 16 3 15 8 22 20
000942|22 9 11 2 9 17 4 19 8 7 13 7 14 9 14 8 19 18
000943|21 9 14 9 17 6 19 9 15 6 15 4 17 21 4 15 9 12 15 8 10 5 11 6 13 23 3 20 19
000944|23 6 17 7 10 6 12 3 10 20 5 18 7 10 8 7 7 6 11 7 14 8 11 8 13 7 11 28 18
000945|22 6 8 14 6 13 8 14 3 10 1 9 21 10 13 17 20 30 18
000946|21 12 14 5 13 6 16 3 16 35 4 15 2 13 8 9 9 7 2 6 7 19 9 12 4 9 14 10 6 3 6 3 15 21 19
000947|24 10 11 7 10 4 22 4 6 9 12 12 5 7 5 15 4 18 3 16 3 23 4 15 4 8 18 5 8 9 12 5 12 6 12 10 17 19
000948|24 15 3 16 10 12 5 10 8 11 4 12 10 16 28 12 4 12 3 12 7 9 5 10 3 13 5 9 1 10 15 6 11 8 19 4 11 8 5 17 9 7 7 11 14 25 19
000949|20 5 12 7 12 3 20 7 12 5 11 6 14 3 10 4 16 4 25 18
000950|21 3 17 7 18 15 2 12 4 13 10 20 15 2 12 8 12 5 17 20
000951|22 9 16 3 20 7 10 4 10 17 2 16 3 18 16 9 11 7 7 5 11 14 4 17 3 22 7 15 17 4 12 10 10 6 22 20
000952|24 18 7 8 5 19 6 13 5 10 4 10 9 16 6 16 21
000953|24 3 10 5 11 4 25 17 16 20 7 14 3 13 28 18
000954|23 4 13 9 17 12 12 3 9 6 10 17 5 10 4 8 19 4 19 19 12 2 13 3 14 9 14 3 11 7 26 21
000955|22 11 12 9 10 2 22 20 4 17 3 15 6 8 7 13 4 29 16
000956|21 4 7 20 4 10 9 13 5 18 10 12 5 12 7 12 3 14 4 10 6 20 20
000957|103 4 11 8 25 6 13 18 13 5 10 15 21 5 18 9 13 8 6 4 13 6 12 7 12 5 7 5 8 6 15 22 18
000958|23 16 3 17 1 8 2 8 14 9 17 22 19
000959|21 4 15 15 10 19 9 12 7 11 8 14 9 12 8 11 4 17 20
000960|24 16 19 7 9 6 7 2 15 7 19 25 3 13 19 3 12 3 12 3 13 20 15 19 4 9 8 7 8 9 9 24 17
000961|23 12 19 3 18 7 18 20 3 13 3 12 6 22 29 11 17 7 14 3 12 6 17 3 6 11 2 10 20 1 12 5 10 9 21 5 3 17 6 11 3 10 3 13 5 7 9 12 7 22 18
000962|23 5 15 5 16 7 13 3 10 26 6 12 1 14 5 10 8 8 2 15 4 28 15
000963|24 12 7 14 2 20 15 6 6 4 16 17 26 18
000964|23 16 3 12 7 15 7 13 20 7 13 6 18 10 6 7 9 20 7 15 3 12 21
000965|21 4 14 3 15 5 15 5 14 3 14 5 12 6 20 9 12 5 7 8 12 8 17 24 3 11 12 20 3 15 8 12 6 13 22 19
000966|23 13 7 7 4 17 22 15 5 12 1 14 4 15 17 13 6 10 4 13 14 18 4 17 19
000967|23 21 4 15 5 10 9 13 3 11 3 11 15 27 10 13 7 12 3 10 2 19 19
000968|21 10 12 22 4 13 2 13 4 13 24 10 10 3 12 4 13 21 14 7 8 5 9 5 14 6 11 3 15 5 13 16 3 11 2 11 22 19
000969|24 17 6 12 2 12 9 14 3 7 12 8 14 4 13 7 9 4 22 18
000970|22 8 11 8 13 14 2 15 6 24 5 11 6 15 13 24 20
000971|21 4 16 9 17 8 12 2 8 7 12 20 3 13 7 12 3 11 7 14 4 7 9 8 13 16 7 11 7 8 6 10 12 5 17 19 10 12 5 20 7 10 2 13 8 12 23 17
000972|23 14 4 14 6 17 6 10 8 5 11 3 17 26 19
000973|24 13 5 12 3 12 17 9 14 6 13 14 4 18 1 17 4 12 20
